t,value
1741053495,2004
1741053496,2004
1741053497,2004
1741053499,2004
1741053500,2004
1741053501,2004
1741053502,2004
1741053503,2004
1741053504,2004
1741053505,2004
1741053506,2004
1741053507,2004
1741053508,2004
1741053509,2004
1741053510,2004
1741053511,2004
1741053512,2004
1741053513,2004
1741053514,2004
1741053515,2004
1741053516,2004
1741053517,2004
1741053518,2004
1741053519,2004
1741053520,2004
1741053521,2004
1741053522,2004
1741053523,2004
1741053524,2004
1741053525,2004
1741053526,2004
1741053527,2004
1741053528,2004
1741053529,2004
1741053530,2004
1741053531,2004
1741053532,2004
1741053533,2004
1741053534,2004
1741053536,2003
1741053536,2003
1741053536,2003
1741053536,0
