t,value
1741054389,2004
1741054390,2004
1741054391,2004
1741054392,2004
1741054393,2004
1741054394,2004
1741054395,2004
1741054396,2004
1741054397,2004
1741054398,2004
1741054399,2004
1741054400,2004
1741054401,2004
1741054402,2004
1741054403,2004
1741054404,2004
1741054405,2004
1741054406,2004
1741054407,2004
1741054408,2004
1741054409,2004
1741054410,2004
1741054411,2004
1741054412,2004
1741054413,2004
1741054414,2004
1741054415,2004
1741054416,2004
1741054417,2004
1741054418,2004
1741054419,2004
1741054420,2004
1741054421,2004
1741054422,2004
1741054423,2004
1741054424,2004
1741054425,2004
1741054426,2004
1741054427,2004
1741054428,2004
1741054428,2004
1741054428,0
