t,value
1741053167,0
1741053168,0
1741053169,0
1741053170,0
1741053171,0
1741053172,0
1741053173,0
1741053174,0
1741053175,0
1741053176,0
1741053177,0
1741053178,0
1741053179,0
1741053180,0
1741053181,0
1741053182,144
1741053183,144
1741053184,144
1741053186,144
1741053187,144
1741053188,144
1741053189,144
1741053190,144
1741053191,144
1741053192,144
1741053193,208
1741053194,208
1741053195,208
1741053196,208
1741053197,208
1741053198,208
1741053199,208
1741053200,208
1741053201,208
1741053202,208
1741053203,335
1741053204,335
1741053205,335
1741053206,335
1741053207,335
1741053208,335
1741053209,335
1741053210,335
1741053211,335
1741053212,567
1741053213,567
1741053214,567
1741053215,567
1741053215,567
1741053215,567
1741053216,567
