t,value
1741053167,2004
1741053168,2004
1741053169,2004
1741053170,2004
1741053171,2004
1741053172,2004
1741053173,2004
1741053174,2004
1741053175,2004
1741053176,2004
1741053177,2004
1741053178,2004
1741053179,2004
1741053180,2004
1741053181,2004
1741053182,2004
1741053183,2004
1741053184,2004
1741053186,2004
1741053187,2004
1741053188,2004
1741053189,2004
1741053190,2004
1741053191,2004
1741053192,2004
1741053193,2004
1741053194,2004
1741053195,2004
1741053196,2004
1741053197,2004
1741053198,2004
1741053199,2004
1741053200,2004
1741053201,2004
1741053202,2004
1741053203,2004
1741053204,2004
1741053205,2004
1741053206,2004
1741053207,2004
1741053208,2004
1741053209,2004
1741053210,2004
1741053211,2004
1741053212,2004
1741053213,2004
1741053214,2004
1741053215,2004
1741053215,2004
1741053215,2004
1741053216,0
