t,count
1741053167,5
1741053168,5
1741053169,5
1741053170,5
1741053171,5
1741053172,5
1741053173,5
1741053174,5
1741053175,5
1741053176,5
1741053177,5
1741053178,5
1741053179,5
1741053180,5
1741053181,6
1741053182,7
1741053183,7
1741053184,7
1741053186,7
1741053187,7
1741053188,9
1741053189,9
1741053190,9
1741053191,9
1741053192,10
1741053193,11
1741053194,11
1741053195,11
1741053196,11
1741053197,11
1741053198,13
1741053199,13
1741053200,17
1741053201,49
1741053202,50
1741053203,51
1741053204,51
1741053205,55
1741053206,80
1741053207,95
1741053208,128
1741053209,130
1741053210,170
1741053211,194
1741053212,230
1741053213,243
1741053214,267
1741053215,267
1741053215,287
1741053215,287
1741053216,287
