t,value
1741053978,0
1741053979,0
1741053980,0
1741053981,0
1741053982,0
1741053983,0
1741053984,0
1741053985,0
1741053986,0
1741053987,0
1741053988,0
1741053989,8
1741053990,8
1741053991,8
1741053992,8
1741053993,8
1741053994,8
1741053995,8
1741053996,8
1741053997,8
1741053998,8
1741053999,10
1741054000,10
1741054001,10
1741054002,10
1741054003,10
1741054004,10
1741054005,10
1741054006,10
1741054007,10
1741054008,10
1741054009,12
1741054010,12
1741054011,12
1741054012,12
1741054013,12
1741054014,12
1741054015,12
1741054015,12
1741054015,12
