t,value
1741053978,0
1741053979,0
1741053980,0
1741053981,0
1741053982,0
1741053983,0
1741053984,0
1741053985,0
1741053986,0
1741053987,0
1741053988,0
1741053989,272
1741053990,272
1741053991,272
1741053992,272
1741053993,272
1741053994,272
1741053995,272
1741053996,272
1741053997,272
1741053998,272
1741053999,417
1741054000,417
1741054001,417
1741054002,417
1741054003,417
1741054004,417
1741054005,417
1741054006,417
1741054007,417
1741054008,417
1741054009,496
1741054010,496
1741054011,496
1741054012,496
1741054013,496
1741054014,496
1741054015,496
1741054015,496
1741054015,496
