t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741054520,5,103.773948,21.039040,0.004348,41.370916,0.020499,1.391704,103.773948,103.773948,103.773948,103.773948,1.800013,0.000000,0.000000,0.000000,calls/second,milliseconds
1741054521,5,103.773948,21.039040,0.004348,41.370916,0.020499,1.391704,103.773948,103.773948,103.773948,103.773948,1.313439,0.000000,0.000000,0.000000,calls/second,milliseconds
1741054522,5,103.773948,21.039040,0.004348,41.370916,0.020499,1.391704,103.773948,103.773948,103.773948,103.773948,1.034759,0.000000,0.000000,0.000000,calls/second,milliseconds
1741054523,5,103.773948,21.039040,0.004348,41.370916,0.020499,1.391704,103.773948,103.773948,103.773948,103.773948,0.854451,1.000000,1.000000,1.000000,calls/second,milliseconds
1741054524,5,103.773948,21.039040,0.004348,41.370916,0.020499,1.391704,103.773948,103.773948,103.773948,103.773948,0.727421,1.000000,1.000000,1.000000,calls/second,milliseconds
1741054525,5,103.773948,21.039040,0.004348,41.370916,0.020499,1.391704,103.773948,103.773948,103.773948,103.773948,0.633508,1.000000,1.000000,1.000000,calls/second,milliseconds
1741054526,5,103.773948,21.039040,0.004348,41.370916,0.020499,1.391704,103.773948,103.773948,103.773948,103.773948,0.560762,1.000000,1.000000,1.000000,calls/second,milliseconds
1741054527,5,103.773948,21.039040,0.004348,41.370916,0.020499,1.391704,103.773948,103.773948,103.773948,103.773948,0.503019,1.000000,1.000000,1.000000,calls/second,milliseconds
1741054528,5,103.773948,21.039040,0.004348,41.370916,0.020499,1.391704,103.773948,103.773948,103.773948,103.773948,0.456160,0.920044,0.983471,0.994460,calls/second,milliseconds
1741054529,6,103.773948,17.073379,0.004348,38.164293,0.007003,1.391704,103.773948,103.773948,103.773948,103.773948,0.501113,0.920044,0.983471,0.994460,calls/second,milliseconds
1741054530,6,103.773948,17.073379,0.004348,38.164293,0.007003,1.391704,103.773948,103.773948,103.773948,103.773948,0.461923,0.920044,0.983471,0.994460,calls/second,milliseconds
1741054531,6,103.773948,17.073379,0.004348,38.164293,0.007003,1.391704,103.773948,103.773948,103.773948,103.773948,0.428512,0.920044,0.983471,0.994460,calls/second,milliseconds
1741054532,6,103.773948,17.073379,0.004348,38.164293,0.007003,1.391704,103.773948,103.773948,103.773948,103.773948,0.399313,0.862473,0.970522,0.990058,calls/second,milliseconds
1741054533,6,103.773948,17.073379,0.004348,38.164293,0.007003,1.391704,103.773948,103.773948,103.773948,103.773948,0.374043,0.862473,0.970522,0.990058,calls/second,milliseconds
1741054534,6,103.773948,17.073379,0.004348,38.164293,0.007003,1.391704,103.773948,103.773948,103.773948,103.773948,0.351781,0.862473,0.970522,0.990058,calls/second,milliseconds
1741054535,7,103.773948,14.155572,0.004348,35.336637,0.012754,1.391704,103.773948,103.773948,103.773948,103.773948,0.387395,0.862473,0.970522,0.990058,calls/second,milliseconds
1741054536,7,103.773948,14.155572,0.004348,35.336637,0.012754,1.391704,103.773948,103.773948,103.773948,103.773948,0.366870,0.862473,0.970522,0.990058,calls/second,milliseconds
1741054537,7,103.773948,14.155572,0.004348,35.336637,0.012754,1.391704,103.773948,103.773948,103.773948,103.773948,0.347786,0.809504,0.957786,0.985681,calls/second,milliseconds
1741054539,7,103.773948,14.155572,0.004348,35.336637,0.012754,1.391704,103.773948,103.773948,103.773948,103.773948,0.331139,0.809504,0.957786,0.985681,calls/second,milliseconds
1741054540,8,103.773948,11.982323,0.004348,32.905546,0.012754,0.020499,103.773948,103.773948,103.773948,103.773948,0.361029,0.809504,0.957786,0.985681,calls/second,milliseconds
1741054541,8,103.773948,11.982323,0.004348,32.905546,0.012754,0.020499,103.773948,103.773948,103.773948,103.773948,0.345238,0.809504,0.957786,0.985681,calls/second,milliseconds
1741054542,8,103.773948,11.982323,0.004348,32.905546,0.012754,0.020499,103.773948,103.773948,103.773948,103.773948,0.330787,0.809504,0.957786,0.985681,calls/second,milliseconds
1741054543,8,103.773948,11.982323,0.004348,32.905546,0.012754,0.020499,103.773948,103.773948,103.773948,103.773948,0.317281,0.760771,0.945261,0.981329,calls/second,milliseconds
1741054544,10,103.773948,9.036975,0.004348,29.032940,0.012754,0.020499,103.773948,103.773948,103.773948,103.773948,0.381067,0.760771,0.945261,0.981329,calls/second,milliseconds
1741054545,10,103.773948,9.036975,0.004348,29.032940,0.012754,0.020499,103.773948,103.773948,103.773948,103.773948,0.366684,0.760771,0.945261,0.981329,calls/second,milliseconds
1741054546,11,103.773948,8.021096,0.004348,27.499246,0.012754,0.015189,103.773948,103.773948,103.773948,103.773948,0.388653,0.760771,0.945261,0.981329,calls/second,milliseconds
1741054547,11,103.773948,8.021096,0.004348,27.499246,0.012754,0.015189,103.773948,103.773948,103.773948,103.773948,0.375132,0.760771,0.945261,0.981329,calls/second,milliseconds
1741054548,11,103.773948,8.021096,0.004348,27.499246,0.012754,0.015189,103.773948,103.773948,103.773948,103.773948,0.362505,0.747917,0.939554,0.979216,calls/second,milliseconds
1741054549,11,103.773948,8.021096,0.004348,27.499246,0.012754,0.015189,103.773948,103.773948,103.773948,103.773948,0.350753,0.747917,0.939554,0.979216,calls/second,milliseconds
1741054550,12,103.773948,7.166814,0.004348,26.107671,0.015038,0.016581,103.773948,103.773948,103.773948,103.773948,0.370671,0.747917,0.939554,0.979216,calls/second,milliseconds
1741054551,12,103.773948,7.166814,0.004348,26.107671,0.015038,0.016581,103.773948,103.773948,103.773948,103.773948,0.359403,0.747917,0.939554,0.979216,calls/second,milliseconds
1741054552,14,103.773948,5.868876,0.004348,23.781535,0.012754,0.016581,103.773948,103.773948,103.773948,103.773948,0.407004,0.747917,0.939554,0.979216,calls/second,milliseconds
1741054553,14,103.773948,5.868876,0.004348,23.781535,0.012754,0.016581,103.773948,103.773948,103.773948,103.773948,0.395389,0.736090,0.933942,0.977115,calls/second,milliseconds
1741054554,18,103.773948,4.276118,0.002745,20.455841,0.013746,0.016581,1.391704,103.773948,103.773948,103.773948,0.493613,0.736090,0.933942,0.977115,calls/second,milliseconds
1741054555,30,103.773948,2.342456,0.001463,15.275074,0.011121,0.016130,0.031278,103.773948,103.773948,103.773948,0.800262,0.736090,0.933942,0.977115,calls/second,milliseconds
1741054556,30,103.773948,2.342456,0.001463,15.275074,0.011121,0.016130,0.031278,103.773948,103.773948,103.773948,0.779239,0.736090,0.933942,0.977115,calls/second,milliseconds
1741054557,30,103.773948,2.342456,0.001463,15.275074,0.011121,0.016130,0.031278,103.773948,103.773948,103.773948,0.759268,0.736090,0.933942,0.977115,calls/second,milliseconds
1741054558,30,103.773948,2.342456,0.001463,15.275074,0.011121,0.016130,0.031278,103.773948,103.773948,103.773948,0.740345,0.933093,0.971397,0.989430,calls/second,milliseconds
1741054559,30,103.773948,2.342456,0.001463,15.275074,0.011121,0.016130,0.031278,103.773948,103.773948,103.773948,0.722279,0.933093,0.971397,0.989430,calls/second,milliseconds
1741054560,47,103.773948,1.393646,0.001463,11.812448,0.013245,0.015228,0.041187,1.391704,103.773948,103.773948,1.104720,0.933093,0.971397,0.989430,calls/second,milliseconds
1741054561,67,103.773948,0.944171,0.001463,9.711925,0.011121,0.015189,0.041187,0.192791,1.391704,103.773948,1.538111,0.933093,0.971397,0.989430,calls/second,milliseconds
1741054562,67,103.773948,0.944171,0.001463,9.711925,0.011121,0.015189,0.041187,0.192791,1.391704,103.773948,1.501699,0.933093,0.971397,0.989430,calls/second,milliseconds
1741054563,100,103.773948,0.614878,0.001463,7.789968,0.012573,0.015729,0.050264,0.192791,1.391704,103.773948,2.191684,1.658043,1.120626,1.039350,calls/second,milliseconds
1741054564,109,103.773948,0.559911,0.001463,7.431590,0.011731,0.015449,0.047599,0.156841,1.391704,103.773948,2.337188,1.658043,1.120626,1.039350,calls/second,milliseconds
1741054565,131,103.773948,0.460211,0.001463,6.717939,0.011021,0.015038,0.050264,0.160119,0.192791,103.773948,2.749357,1.658043,1.120626,1.039350,calls/second,milliseconds
1741054566,132,103.773948,0.456719,0.001463,6.689611,0.011070,0.015189,0.050264,0.160119,0.192791,103.773948,2.712565,1.658043,1.120626,1.039350,calls/second,milliseconds
1741054566,132,103.773948,0.456719,0.001463,6.689611,0.011070,0.015189,0.050264,0.160119,0.192791,103.773948,2.710723,1.658043,1.120626,1.039350,calls/second,milliseconds
1741054566,132,103.773948,0.456719,0.001463,6.689611,0.011070,0.015189,0.050264,0.160119,0.192791,103.773948,2.710065,1.658043,1.120626,1.039350,calls/second,milliseconds
1741054566,132,103.773948,0.456719,0.001463,6.689611,0.011070,0.015189,0.050264,0.160119,0.192791,103.773948,2.704028,1.658043,1.120626,1.039350,calls/second,milliseconds
