t,count
1741054520,5
1741054521,5
1741054522,5
1741054523,5
1741054524,5
1741054525,5
1741054526,5
1741054527,5
1741054528,5
1741054529,6
1741054530,6
1741054531,6
1741054532,6
1741054533,6
1741054534,6
1741054535,7
1741054536,7
1741054537,7
1741054539,7
1741054540,8
1741054541,8
1741054542,8
1741054543,8
1741054544,10
1741054545,10
1741054546,11
1741054547,11
1741054548,11
1741054549,11
1741054550,12
1741054551,12
1741054552,14
1741054553,14
1741054554,18
1741054555,30
1741054556,30
1741054557,30
1741054558,30
1741054559,30
1741054560,47
1741054561,67
1741054562,67
1741054563,100
1741054564,109
1741054565,131
1741054566,132
1741054566,132
1741054566,132
1741054566,132
