t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741054520,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054521,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054522,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054523,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054524,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054525,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054526,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054527,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054528,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054529,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054530,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054531,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054532,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054533,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054534,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054535,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054536,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054537,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054539,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054540,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054541,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054542,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054543,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054544,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054545,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054546,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054547,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054548,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054549,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054550,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054551,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054552,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054553,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054554,2,7626,6675.000000,5724,951.000000,7626.000000,7626.000000,7626.000000,7626.000000,7626.000000,7626.000000
1741054555,2,7626,6675.000000,5724,951.000000,7626.000000,7626.000000,7626.000000,7626.000000,7626.000000,7626.000000
1741054556,4,7626,6675.000000,5724,951.000000,5724.000000,7626.000000,7626.000000,7626.000000,7626.000000,7626.000000
1741054557,4,7626,6675.000000,5724,951.000000,5724.000000,7626.000000,7626.000000,7626.000000,7626.000000,7626.000000
1741054558,4,7626,6675.000000,5724,951.000000,5724.000000,7626.000000,7626.000000,7626.000000,7626.000000,7626.000000
1741054559,4,7626,6675.000000,5724,951.000000,5724.000000,7626.000000,7626.000000,7626.000000,7626.000000,7626.000000
1741054560,7,23852,7625.359449,1092,7293.141202,5724.000000,7626.000000,23852.000000,23852.000000,23852.000000,23852.000000
1741054561,12,23852,6971.967697,1035,8028.429988,2893.000000,7626.000000,23852.000000,23852.000000,23852.000000,23852.000000
1741054562,12,23852,6971.967697,1035,8028.429988,2893.000000,7626.000000,23852.000000,23852.000000,23852.000000,23852.000000
1741054563,13,23852,7280.943900,1035,7760.614001,5724.000000,7626.000000,23852.000000,23852.000000,23852.000000,23852.000000
1741054564,23,23852,5302.858703,745,6408.889527,2579.000000,7626.000000,23852.000000,23852.000000,23852.000000,23852.000000
1741054565,33,23852,4303.888389,745,5527.548183,2213.000000,4130.000000,23852.000000,23852.000000,23852.000000,23852.000000
1741054566,33,23852,4303.888389,745,5527.548183,2213.000000,4130.000000,23852.000000,23852.000000,23852.000000,23852.000000
1741054566,33,23852,4303.888389,745,5527.548183,2213.000000,4130.000000,23852.000000,23852.000000,23852.000000,23852.000000
1741054566,33,23852,4303.888389,745,5527.548183,2213.000000,4130.000000,23852.000000,23852.000000,23852.000000,23852.000000
1741054566,33,23852,4303.888389,745,5527.548183,2213.000000,4130.000000,23852.000000,23852.000000,23852.000000,23852.000000
