t,value
1741054520,2004
1741054521,2004
1741054522,2004
1741054523,2004
1741054524,2004
1741054525,2004
1741054526,2004
1741054527,2004
1741054528,2004
1741054529,2004
1741054530,2004
1741054531,2004
1741054532,2004
1741054533,2004
1741054534,2004
1741054535,2004
1741054536,2004
1741054537,2004
1741054539,2004
1741054540,2004
1741054541,2004
1741054542,2004
1741054543,2004
1741054544,2004
1741054545,2004
1741054546,2004
1741054547,2004
1741054548,2004
1741054549,2004
1741054550,2004
1741054551,2004
1741054552,2004
1741054553,2004
1741054554,2004
1741054555,2004
1741054556,2004
1741054557,2004
1741054558,2004
1741054559,2004
1741054560,2003
1741054561,2003
1741054562,2003
1741054563,2003
1741054564,2003
1741054565,2003
1741054566,2003
1741054566,2003
1741054566,2003
1741054566,0
