t,value
1741054520,0
1741054521,0
1741054522,0
1741054523,0
1741054524,0
1741054525,0
1741054526,0
1741054527,0
1741054528,0
1741054529,303
1741054530,303
1741054531,303
1741054532,303
1741054533,303
1741054534,303
1741054535,303
1741054536,303
1741054537,303
1741054539,303
1741054540,440
1741054541,440
1741054542,440
1741054543,440
1741054544,440
1741054545,440
1741054546,440
1741054547,440
1741054548,440
1741054549,440
1741054550,440
1741054551,440
1741054552,440
1741054553,440
1741054554,440
1741054555,440
1741054556,440
1741054557,440
1741054558,440
1741054559,440
1741054560,701
1741054561,701
1741054562,701
1741054563,701
1741054564,701
1741054565,701
1741054566,701
1741054566,701
1741054566,701
1741054566,701
