t,value
1741048891,0
1741048893,0
1741048894,0
1741048895,0
1741048896,0
1741048897,0
1741048898,0
1741048899,0
1741048900,0
1741048901,0
1741048902,0
1741048903,0
1741048904,0
1741048905,0
1741048906,0
1741048907,0
1741048908,0
1741048909,0
1741048910,8
1741048911,8
1741048912,8
1741048913,8
1741048914,8
1741048915,8
1741048916,8
1741048917,8
1741048918,8
1741048919,8
1741048920,10
1741048921,10
1741048922,10
1741048923,10
1741048924,10
1741048925,10
1741048926,10
1741048927,10
1741048928,10
1741048929,13
1741048930,13
1741048931,13
1741048932,13
1741048933,13
1741048934,13
1741048935,13
1741048935,13
1741048935,13
1741048936,13
