t,value
1741048891,13790000000
1741048893,15410000000
1741048894,16170000000
1741048895,16920000000
1741048896,17570000000
1741048897,18580000000
1741048898,19270000000
1741048899,19800000000
1741048900,20550000000
1741048901,22130000000
1741048902,22580000000
1741048903,23180000000
1741048904,23760000000
1741048905,24290000000
1741048906,26190000000
1741048907,28370000000
1741048908,29070000000
1741048909,29860000000
1741048910,32480000000
1741048911,34340000000
1741048912,35080000000
1741048913,35800000000
1741048914,37750000000
1741048915,39980000000
1741048916,41290000000
1741048917,41820000000
1741048918,42750000000
1741048919,44080000000
1741048920,45340000000
1741048921,46710000000
1741048922,48860000000
1741048923,52220000000
1741048924,60600000000
1741048925,62950000000
1741048926,63620000000
1741048927,65470000000
1741048928,66400000000
1741048929,70300000000
1741048930,74760000000
1741048931,81840000000
1741048932,88550000000
1741048933,102670000000
1741048934,107880000000
1741048935,109520000000
1741048935,109590000000
1741048935,109690000000
1741048936,109820000000
