t,value
1741048891,2147483647
1741048893,2147483647
1741048894,2147483647
1741048895,2147483647
1741048896,2147483647
1741048897,2147483647
1741048898,2147483647
1741048899,2147483647
1741048900,2147483647
1741048901,2147483647
1741048902,2147483647
1741048903,2147483647
1741048904,2147483647
1741048905,2147483647
1741048906,2147483647
1741048907,2147483647
1741048908,2147483647
1741048909,2147483647
1741048910,2147483647
1741048911,2147483647
1741048912,2147483647
1741048913,2147483647
1741048914,2147483647
1741048915,2147483647
1741048916,2147483647
1741048917,2147483647
1741048918,2147483647
1741048919,2147483647
1741048920,2147483647
1741048921,2147483647
1741048922,2147483647
1741048923,2147483647
1741048924,2147483647
1741048925,2147483647
1741048926,2147483647
1741048927,2147483647
1741048928,2147483647
1741048929,2147483647
1741048930,2147483647
1741048931,2147483647
1741048932,2147483647
1741048933,2147483647
1741048934,2147483647
1741048935,2147483647
1741048935,2147483647
1741048935,2147483647
1741048936,2147483647
