t,value
1741052030,2004
1741052031,2004
1741052032,2004
1741052033,2004
1741052034,2004
1741052035,2004
1741052036,2004
1741052037,2004
1741052038,2004
1741052039,2004
1741052040,2004
1741052041,2004
1741052042,2004
1741052043,2004
1741052044,2004
1741052045,2004
1741052046,2004
1741052047,2004
1741052048,2004
1741052049,2004
1741052050,2004
1741052051,2004
1741052052,2004
1741052053,2004
1741052054,2004
1741052055,2004
1741052056,2004
1741052057,2004
1741052058,2004
1741052059,2004
1741052060,2004
1741052061,2004
1741052062,2004
1741052063,2004
1741052064,2004
1741052065,2004
1741052066,2002
1741052067,2002
1741052068,2002
1741052070,2002
1741052070,2002
1741052070,2002
1741052070,0
