t,count
1741052030,5
1741052031,5
1741052032,5
1741052033,5
1741052034,5
1741052035,5
1741052036,5
1741052037,5
1741052038,5
1741052039,5
1741052040,7
1741052041,7
1741052042,7
1741052043,7
1741052044,7
1741052045,7
1741052046,7
1741052047,7
1741052048,7
1741052049,8
1741052050,9
1741052051,11
1741052052,11
1741052053,11
1741052054,11
1741052055,11
1741052056,11
1741052057,11
1741052058,13
1741052059,14
1741052060,27
1741052061,58
1741052062,58
1741052063,58
1741052064,58
1741052065,60
1741052066,98
1741052067,124
1741052068,161
1741052070,205
1741052070,214
1741052070,214
1741052070,214
