t,value
1741052030,0
1741052031,0
1741052032,0
1741052033,0
1741052034,0
1741052035,0
1741052036,0
1741052037,0
1741052038,0
1741052039,0
1741052040,281
1741052041,281
1741052042,281
1741052043,281
1741052044,281
1741052045,281
1741052046,281
1741052047,281
1741052048,281
1741052049,406
1741052050,406
1741052051,406
1741052052,406
1741052053,406
1741052054,406
1741052055,406
1741052056,406
1741052057,406
1741052058,406
1741052059,435
1741052060,435
1741052061,435
1741052062,435
1741052063,435
1741052064,435
1741052065,435
1741052066,435
1741052067,435
1741052068,435
1741052070,706
1741052070,706
1741052070,706
1741052070,706
