t,value
1741049318,0
1741049319,0
1741049320,0
1741049321,0
1741049322,0
1741049323,0
1741049324,0
1741049325,0
1741049326,0
1741049327,0
1741049328,0
1741049330,0
1741049331,108286072
1741049332,108286072
1741049333,108286072
1741049334,108286072
1741049335,108286072
1741049336,108286072
1741049337,108286072
1741049338,108286072
1741049339,108286072
1741049340,140683776
1741049341,140683776
1741049342,140683776
1741049343,140683776
1741049344,140683776
1741049345,140683776
1741049346,140683776
1741049347,140683776
1741049348,140683776
1741049349,140683776
1741049350,172999696
1741049351,172999696
1741049352,172999696
1741049353,172999696
1741049354,172999696
1741049355,172999696
1741049356,172999696
1741049357,172999696
1741049358,172999696
1741049359,172999696
1741049360,207222944
1741049361,207222944
1741049362,207222944
1741049363,207222944
1741049363,207222944
1741049363,207222944
1741049363,207222944
