t,count
1741049318,0
1741049319,0
1741049320,0
1741049321,0
1741049322,0
1741049323,0
1741049324,0
1741049325,0
1741049326,0
1741049327,0
1741049328,0
1741049330,0
1741049331,0
1741049332,0
1741049333,0
1741049334,0
1741049335,0
1741049336,0
1741049337,0
1741049338,0
1741049339,0
1741049340,0
1741049341,0
1741049342,0
1741049343,0
1741049344,0
1741049345,21
1741049346,21
1741049347,21
1741049348,21
1741049349,21
1741049350,21
1741049351,21
1741049352,21
1741049353,21
1741049354,21
1741049355,21
1741049356,21
1741049357,21
1741049358,21
1741049359,21
1741049360,21
1741049361,21
1741049362,21
1741049363,21
1741049363,21
1741049363,21
1741049363,21
