t,count
1741051898,0
1741051899,0
1741051900,0
1741051901,0
1741051902,0
1741051903,0
1741051904,0
1741051905,0
1741051906,0
1741051907,0
1741051908,0
1741051909,0
1741051910,0
1741051911,0
1741051912,0
1741051913,0
1741051914,0
1741051915,0
1741051916,0
1741051917,0
1741051918,0
1741051919,0
1741051920,0
1741051921,0
1741051922,0
1741051923,0
1741051924,0
1741051925,0
1741051926,0
1741051927,0
1741051928,0
1741051929,0
1741051930,0
1741051931,0
1741051932,0
1741051933,0
1741051934,0
1741051935,0
1741051936,0
1741051937,0
1741051938,66796
1741051938,66796
1741051938,66796
1741051938,66796
