t,value
1741048231,0
1741048232,0
1741048233,0
1741048234,0
1741048235,0
1741048236,0
1741048237,0
1741048238,0
1741048239,0
1741048240,0
1741048241,0
1741048242,0
1741048243,0
1741048244,8
1741048245,8
1741048246,8
1741048247,8
1741048248,8
1741048249,8
1741048251,8
1741048252,8
1741048253,8
1741048254,8
1741048255,10
1741048256,10
1741048257,10
1741048258,10
1741048259,10
1741048260,10
1741048261,10
1741048262,10
1741048263,10
1741048264,10
1741048265,11
1741048266,11
1741048267,11
1741048268,11
1741048269,11
1741048270,11
1741048271,11
1741048273,11
1741048274,11
1741048275,15
1741048275,15
1741048275,15
1741048275,15
