t,count
1741048231,0
1741048232,0
1741048233,0
1741048234,0
1741048235,0
1741048236,0
1741048237,0
1741048238,0
1741048239,0
1741048240,0
1741048241,0
1741048242,0
1741048243,0
1741048244,0
1741048245,0
1741048246,0
1741048247,0
1741048248,0
1741048249,0
1741048251,0
1741048252,0
1741048253,0
1741048254,0
1741048255,0
1741048256,0
1741048257,0
1741048258,0
1741048259,0
1741048260,0
1741048261,0
1741048262,0
1741048263,0
1741048264,0
1741048265,0
1741048266,0
1741048267,0
1741048268,0
1741048269,0
1741048270,103894
1741048271,113467
1741048273,115869
1741048274,117650
1741048275,124535
1741048275,124535
1741048275,124535
1741048275,124535
