t,value
1741047940,2004
1741047941,2004
1741047942,2004
1741047944,2004
1741047945,2004
1741047946,2004
1741047947,2004
1741047948,2004
1741047949,2004
1741047950,2004
1741047951,2004
1741047952,2004
1741047953,2004
1741047954,2004
1741047955,2004
1741047956,2004
1741047957,2004
1741047958,2004
1741047959,2004
1741047960,2004
1741047961,2004
1741047962,2004
1741047963,2004
1741047964,2004
1741047965,2004
1741047966,2004
1741047967,2004
1741047968,2004
1741047969,2004
1741047970,2004
1741047971,2004
1741047972,2004
1741047973,2004
1741047974,2004
1741047975,2004
1741047976,2004
1741047977,2004
1741047978,2004
1741047979,2004
1741047980,2004
1741047981,2004
1741047982,2003
1741047983,2003
1741047984,2003
1741047985,2003
1741047986,2003
1741047987,2003
1741047988,2003
1741047988,2003
1741047988,2003
1741047989,0
