t,value
1741047940,0
1741047941,0
1741047942,0
1741047944,0
1741047945,0
1741047946,0
1741047947,0
1741047948,0
1741047949,0
1741047950,0
1741047951,0
1741047952,0
1741047953,0
1741047954,0
1741047955,0
1741047956,0
1741047957,0
1741047958,330
1741047959,330
1741047960,330
1741047961,330
1741047962,330
1741047963,330
1741047964,330
1741047965,330
1741047966,330
1741047967,330
1741047968,477
1741047969,477
1741047970,477
1741047971,477
1741047972,477
1741047973,477
1741047974,477
1741047975,477
1741047976,477
1741047977,729
1741047978,729
1741047979,729
1741047980,729
1741047981,729
1741047982,729
1741047983,729
1741047984,729
1741047985,729
1741047986,729
1741047987,872
1741047988,872
1741047988,872
1741047988,872
1741047989,872
