t,value
1741047940,2147483647
1741047941,2147483647
1741047942,2147483647
1741047944,2147483647
1741047945,2147483647
1741047946,2147483647
1741047947,2147483647
1741047948,2147483647
1741047949,2147483647
1741047950,2147483647
1741047951,2147483647
1741047952,2147483647
1741047953,2147483647
1741047954,2147483647
1741047955,2147483647
1741047956,2147483647
1741047957,2147483647
1741047958,2147483647
1741047959,2147483647
1741047960,2147483647
1741047961,2147483647
1741047962,2147483647
1741047963,2147483647
1741047964,2147483647
1741047965,2147483647
1741047966,2147483647
1741047967,2147483647
1741047968,2147483647
1741047969,2147483647
1741047970,2147483647
1741047971,2147483647
1741047972,2147483647
1741047973,2147483647
1741047974,2147483647
1741047975,2147483647
1741047976,2147483647
1741047977,2147483647
1741047978,2147483647
1741047979,2147483647
1741047980,2147483647
1741047981,2147483647
1741047982,2147483647
1741047983,2147483647
1741047984,2147483647
1741047985,2147483647
1741047986,2147483647
1741047987,2147483647
1741047988,2147483647
1741047988,2147483647
1741047988,2147483647
1741047989,2147483647
