t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741047940,5,137.215277,41.853948,3.416922,48.578669,28.095406,29.008296,137.215277,137.215277,137.215277,137.215277,0.785784,0.000000,0.000000,0.000000,calls/second,milliseconds
1741047941,5,137.215277,41.853948,3.416922,48.578669,28.095406,29.008296,137.215277,137.215277,137.215277,137.215277,0.674064,0.000000,0.000000,0.000000,calls/second,milliseconds
1741047942,5,137.215277,41.853948,3.416922,48.578669,28.095406,29.008296,137.215277,137.215277,137.215277,137.215277,0.591962,0.000000,0.000000,0.000000,calls/second,milliseconds
1741047944,5,137.215277,41.853948,3.416922,48.578669,28.095406,29.008296,137.215277,137.215277,137.215277,137.215277,0.528346,0.000000,0.000000,0.000000,calls/second,milliseconds
1741047945,5,137.215277,41.853948,3.416922,48.578669,28.095406,29.008296,137.215277,137.215277,137.215277,137.215277,0.476964,0.079956,0.016529,0.005540,calls/second,milliseconds
1741047946,5,137.215277,41.853948,3.416922,48.578669,28.095406,29.008296,137.215277,137.215277,137.215277,137.215277,0.434083,0.079956,0.016529,0.005540,calls/second,milliseconds
1741047947,5,137.215277,41.853948,3.416922,48.578669,28.095406,29.008296,137.215277,137.215277,137.215277,137.215277,0.398758,0.079956,0.016529,0.005540,calls/second,milliseconds
1741047948,5,137.215277,41.853948,3.416922,48.578669,28.095406,29.008296,137.215277,137.215277,137.215277,137.215277,0.368753,0.079956,0.016529,0.005540,calls/second,milliseconds
1741047949,5,137.215277,41.853948,3.416922,48.578669,28.095406,29.008296,137.215277,137.215277,137.215277,137.215277,0.342982,0.079956,0.016529,0.005540,calls/second,milliseconds
1741047950,6,137.215277,34.917470,3.416922,46.083627,11.741772,29.008296,137.215277,137.215277,137.215277,137.215277,0.384875,0.089554,0.019561,0.006617,calls/second,milliseconds
1741047951,6,137.215277,34.917470,3.416922,46.083627,11.741772,29.008296,137.215277,137.215277,137.215277,137.215277,0.361382,0.089554,0.019561,0.006617,calls/second,milliseconds
1741047952,6,137.215277,34.917470,3.416922,46.083627,11.741772,29.008296,137.215277,137.215277,137.215277,137.215277,0.340613,0.089554,0.019561,0.006617,calls/second,milliseconds
1741047953,6,137.215277,34.917470,3.416922,46.083627,11.741772,29.008296,137.215277,137.215277,137.215277,137.215277,0.322043,0.089554,0.019561,0.006617,calls/second,milliseconds
1741047954,6,137.215277,34.917470,3.416922,46.083627,11.741772,29.008296,137.215277,137.215277,137.215277,137.215277,0.305415,0.089554,0.019561,0.006617,calls/second,milliseconds
1741047955,6,137.215277,34.917470,3.416922,46.083627,11.741772,29.008296,137.215277,137.215277,137.215277,137.215277,0.290437,0.082393,0.019238,0.006581,calls/second,milliseconds
1741047956,6,137.215277,34.917470,3.416922,46.083627,11.741772,29.008296,137.215277,137.215277,137.215277,137.215277,0.276847,0.082393,0.019238,0.006581,calls/second,milliseconds
1741047957,6,137.215277,34.917470,3.416922,46.083627,11.741772,29.008296,137.215277,137.215277,137.215277,137.215277,0.264512,0.082393,0.019238,0.006581,calls/second,milliseconds
1741047958,7,137.215277,29.843606,3.416922,43.284121,11.741772,29.008296,137.215277,137.215277,137.215277,137.215277,0.295461,0.082393,0.019238,0.006581,calls/second,milliseconds
1741047959,8,137.215277,25.336582,0.338638,41.230973,5.918536,28.095406,137.215277,137.215277,137.215277,137.215277,0.323833,0.082393,0.019238,0.006581,calls/second,milliseconds
