t,value
1741052294,0
1741052295,0
1741052296,0
1741052297,0
1741052298,0
1741052299,0
1741052300,0
1741052301,0
1741052302,0
1741052303,0
1741052304,0
1741052305,0
1741052306,0
1741052307,0
1741052308,0
1741052309,8
1741052310,8
1741052311,8
1741052312,8
1741052313,8
1741052314,8
1741052315,8
1741052316,8
1741052317,8
1741052318,8
1741052319,10
1741052320,10
1741052321,10
1741052322,10
1741052324,10
1741052325,10
1741052326,10
1741052327,10
1741052328,10
1741052329,10
1741052330,13
1741052331,13
1741052332,13
1741052333,13
1741052334,13
1741052335,13
1741052336,13
1741052336,13
1741052336,13
1741052336,13
