t,value
1741051700,0
1741051701,0
1741051702,0
1741051703,0
1741051704,0
1741051705,0
1741051706,0
1741051707,0
1741051708,0
1741051709,0
1741051710,0
1741051711,0
1741051712,0
1741051713,0
1741051714,8
1741051715,8
1741051716,8
1741051717,8
1741051718,8
1741051719,8
1741051720,8
1741051721,8
1741051722,8
1741051723,8
1741051724,10
1741051725,10
1741051726,10
1741051727,10
1741051728,10
1741051729,10
1741051730,10
1741051731,10
1741051732,10
1741051733,13
1741051734,13
1741051735,13
1741051736,13
1741051737,13
1741051738,13
1741051739,13
1741051740,13
1741051741,13
1741051742,13
1741051743,13
1741051743,13
1741051743,13
