t,count
1741051700,0
1741051701,0
1741051702,0
1741051703,0
1741051704,0
1741051705,0
1741051706,0
1741051707,0
1741051708,0
1741051709,0
1741051710,0
1741051711,0
1741051712,0
1741051713,0
1741051714,0
1741051715,0
1741051716,0
1741051717,0
1741051718,0
1741051719,0
1741051720,0
1741051721,0
1741051722,0
1741051723,0
1741051724,0
1741051725,0
1741051726,0
1741051727,0
1741051728,0
1741051729,0
1741051730,0
1741051731,0
1741051732,0
1741051733,0
1741051734,0
1741051735,384085900
1741051736,2758559800
1741051737,2857598900
1741051738,2857598900
1741051739,2857598900
1741051740,8752144800
1741051741,13364717900
1741051742,13936108700
1741051743,13936108700
1741051743,13936108700
1741051743,13936108700
