t,value
1741051700,2147483647
1741051701,2147483647
1741051702,2147483647
1741051703,2147483647
1741051704,2147483647
1741051705,2147483647
1741051706,2147483647
1741051707,2147483647
1741051708,2147483647
1741051709,2147483647
1741051710,2147483647
1741051711,2147483647
1741051712,2147483647
1741051713,2147483647
1741051714,2147483647
1741051715,2147483647
1741051716,2147483647
1741051717,2147483647
1741051718,2147483647
1741051719,2147483647
1741051720,2147483647
1741051721,2147483647
1741051722,2147483647
1741051723,2147483647
1741051724,2147483647
1741051725,2147483647
1741051726,2147483647
1741051727,2147483647
1741051728,2147483647
1741051729,2147483647
1741051730,2147483647
1741051731,2147483647
1741051732,2147483647
1741051733,2147483647
1741051734,2147483647
1741051735,2147483647
1741051736,2147483647
1741051737,2147483647
1741051738,2147483647
1741051739,2147483647
1741051740,2147483647
1741051741,2147483647
1741051742,2147483647
1741051743,2147483647
1741051743,2147483647
1741051743,2147483647
