t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741051700,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,1.929096,0.000000,0.000000,0.000000,calls/second,milliseconds
1741051701,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,1.384014,0.000000,0.000000,0.000000,calls/second,milliseconds
1741051702,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,1.080014,0.000000,0.000000,0.000000,calls/second,milliseconds
1741051703,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,0.885265,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051704,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,0.750391,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051705,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,0.651279,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051706,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,0.574929,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051707,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,0.514595,1.000000,1.000000,1.000000,calls/second,milliseconds
1741051708,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,0.465867,0.920044,0.983471,0.994460,calls/second,milliseconds
1741051709,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,0.425647,0.920044,0.983471,0.994460,calls/second,milliseconds
1741051710,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,0.391776,0.920044,0.983471,0.994460,calls/second,milliseconds
1741051711,5,86.798477,17.870093,0.019226,34.477121,0.043732,2.466180,86.798477,86.798477,86.798477,86.798477,0.362908,0.920044,0.983471,0.994460,calls/second,milliseconds
