t,value
1741051700,0
1741051701,0
1741051702,0
1741051703,0
1741051704,0
1741051705,0
1741051706,0
1741051707,0
1741051708,0
1741051709,0
1741051710,0
1741051711,0
1741051712,0
1741051713,0
1741051714,0
1741051715,0
1741051716,0
1741051717,0
1741051718,0
1741051719,0
1741051720,0
1741051721,0
1741051722,0
1741051723,0
1741051724,0
1741051725,0
1741051726,0
1741051727,0
1741051728,0
1741051729,0
1741051730,0
1741051731,0
1741051732,3
1741051733,3
1741051734,3
1741051735,3
1741051736,3
1741051737,4
1741051738,7
1741051739,7
1741051740,7
1741051741,7
1741051742,9
1741051743,9
1741051743,9
1741051743,9
