t,count
1741052359,0
1741052360,0
1741052361,0
1741052362,0
1741052363,0
1741052364,0
1741052365,0
1741052366,0
1741052367,0
1741052368,0
1741052369,0
1741052370,0
1741052371,0
1741052372,0
1741052373,0
1741052374,0
1741052375,0
1741052376,0
1741052377,0
1741052378,0
1741052379,0
1741052380,0
1741052381,0
1741052382,0
1741052383,0
1741052384,0
1741052385,0
1741052386,0
1741052387,0
1741052388,0
1741052389,0
1741052390,0
1741052391,0
1741052392,0
1741052393,0
1741052394,0
1741052396,0
1741052397,0
1741052398,0
1741052399,1833935105
1741052400,1869220043
1741052401,1869220043
1741052402,1879128041
1741052402,1879128041
1741052402,1879128041
1741052402,1879128041
