t,value
1741052359,0
1741052360,0
1741052361,0
1741052362,0
1741052363,0
1741052364,0
1741052365,0
1741052366,0
1741052367,0
1741052368,0
1741052369,8
1741052370,8
1741052371,8
1741052372,8
1741052373,8
1741052374,8
1741052375,8
1741052376,8
1741052377,8
1741052378,10
1741052379,10
1741052380,10
1741052381,10
1741052382,10
1741052383,10
1741052384,10
1741052385,10
1741052386,10
1741052387,10
1741052388,11
1741052389,11
1741052390,11
1741052391,11
1741052392,11
1741052393,11
1741052394,11
1741052396,11
1741052397,11
1741052398,11
1741052399,14
1741052400,14
1741052401,14
1741052402,14
1741052402,14
1741052402,14
1741052402,14
