t,value
1741052359,0
1741052360,0
1741052361,0
1741052362,0
1741052363,0
1741052364,0
1741052365,0
1741052366,0
1741052367,0
1741052368,0
1741052369,8193
1741052370,8193
1741052371,8193
1741052372,8193
1741052373,8193
1741052374,8193
1741052375,8193
1741052376,8193
1741052377,8193
1741052378,32769
1741052379,32769
1741052380,32769
1741052381,32769
1741052382,32769
1741052383,32769
1741052384,32769
1741052385,32769
1741052386,32769
1741052387,32769
1741052388,32769
1741052389,32769
1741052390,32769
1741052391,32769
1741052392,32769
1741052393,32769
1741052394,32769
1741052396,32769
1741052397,32769
1741052398,32769
1741052399,3993756
1741052400,3993756
1741052401,3993756
1741052402,3993756
1741052402,3993756
1741052402,3993756
1741052402,3993756
