t,value
1741049615,14050000000
1741049616,15640000000
1741049617,16380000000
1741049618,17150000000
1741049619,17920000000
1741049620,18860000000
1741049621,19520000000
1741049622,20090000000
1741049623,21020000000
1741049624,22470000000
1741049625,22940000000
1741049626,23390000000
1741049627,23900000000
1741049628,24930000000
1741049629,27120000000
1741049630,28250000000
1741049631,29050000000
1741049632,30470000000
1741049633,32760000000
1741049634,34510000000
1741049635,35220000000
1741049636,35900000000
1741049637,38610000000
1741049638,39680000000
1741049639,41050000000
1741049640,41490000000
1741049641,41760000000
1741049642,42880000000
1741049643,44990000000
1741049644,46140000000
1741049645,48050000000
1741049646,51050000000
1741049647,55280000000
1741049648,62820000000
1741049649,67030000000
1741049650,68110000000
1741049651,69580000000
1741049652,72290000000
1741049653,74170000000
1741049654,85970000000
1741049655,95760000000
1741049656,104270000000
1741049657,113440000000
1741049658,120970000000
1741049659,127000000000
1741049660,137180000000
1741049661,143660000000
1741049661,143700000000
1741049661,143790000000
