t,count
1741049615,0
1741049616,0
1741049617,0
1741049618,0
1741049619,0
1741049620,0
1741049621,0
1741049622,0
1741049623,0
1741049624,0
1741049625,0
1741049626,0
1741049627,0
1741049628,0
1741049629,0
1741049630,0
1741049631,0
1741049632,0
1741049633,0
1741049634,0
1741049635,0
1741049636,0
1741049637,0
1741049638,0
1741049639,0
1741049640,0
1741049641,0
1741049642,0
1741049643,0
1741049644,0
1741049645,0
1741049646,0
1741049647,0
1741049648,0
1741049649,0
1741049650,0
1741049651,0
1741049652,0
1741049653,0
1741049654,0
1741049655,0
1741049656,0
1741049657,0
1741049658,0
1741049659,0
1741049660,0
1741049661,1629074
1741049661,1629074
1741049661,1629074
