t,value
1741049615,0
1741049616,0
1741049617,0
1741049618,0
1741049619,0
1741049620,0
1741049621,0
1741049622,0
1741049623,104168080
1741049624,104168080
1741049625,104168080
1741049626,104168080
1741049627,104168080
1741049628,104168080
1741049629,104168080
1741049630,104168080
1741049631,104168080
1741049632,104168080
1741049633,130049280
1741049634,130049280
1741049635,130049280
1741049636,130049280
1741049637,130049280
1741049638,130049280
1741049639,130049280
1741049640,130049280
1741049641,130049280
1741049642,130049280
1741049643,163846680
1741049644,163846680
1741049645,163846680
1741049646,163846680
1741049647,163846680
1741049648,163846680
1741049649,163846680
1741049650,163846680
1741049651,163846680
1741049652,163846680
1741049653,202264616
1741049654,202264616
1741049655,202264616
1741049656,202264616
1741049657,202264616
1741049658,202264616
1741049659,202264616
1741049660,202264616
1741049661,202264616
1741049661,202264616
1741049661,202264616
