t,value
1741049615,0
1741049616,0
1741049617,0
1741049618,0
1741049619,0
1741049620,0
1741049621,0
1741049622,0
1741049623,102
1741049624,102
1741049625,102
1741049626,102
1741049627,102
1741049628,102
1741049629,102
1741049630,102
1741049631,102
1741049632,102
1741049633,183
1741049634,183
1741049635,183
1741049636,183
1741049637,183
1741049638,183
1741049639,183
1741049640,183
1741049641,183
1741049642,183
1741049643,183
1741049644,183
1741049645,183
1741049646,183
1741049647,183
1741049648,183
1741049649,183
1741049650,183
1741049651,183
1741049652,183
1741049653,267
1741049654,267
1741049655,267
1741049656,267
1741049657,267
1741049658,267
1741049659,267
1741049660,267
1741049661,267
1741049661,267
1741049661,267
