t,count
1741051379,0
1741051380,0
1741051381,0
1741051382,0
1741051383,0
1741051384,0
1741051385,0
1741051386,0
1741051387,0
1741051388,0
1741051389,0
1741051390,0
1741051391,0
1741051392,0
1741051393,0
1741051394,0
1741051395,0
1741051396,0
1741051397,0
1741051398,0
1741051399,0
1741051400,0
1741051401,0
1741051402,0
1741051403,0
1741051404,0
1741051405,0
1741051406,0
1741051407,0
1741051408,0
1741051409,0
1741051410,0
1741051411,0
1741051412,0
1741051413,1123699000
1741051414,2151137000
1741051415,2151137000
1741051416,2151137000
1741051418,2151137000
1741051419,11064991000
1741051420,16714903200
1741051421,17673404600
1741051422,22572385400
1741051423,23405512600
1741051424,32752649100
1741051425,39436752100
1741051425,39436752100
1741051425,39436752100
1741051425,39436752100
