t,value
1741051379,13410000000
1741051380,15110000000
1741051381,15900000000
1741051382,16680000000
1741051383,17620000000
1741051384,18490000000
1741051385,19110000000
1741051386,19900000000
1741051387,21090000000
1741051388,22010000000
1741051389,22490000000
1741051390,22980000000
1741051391,23530000000
1741051392,24760000000
1741051393,27500000000
1741051394,28950000000
1741051395,29730000000
1741051396,31310000000
1741051397,32830000000
1741051398,34010000000
1741051399,34640000000
1741051400,35440000000
1741051401,39300000000
1741051402,40590000000
1741051403,41200000000
1741051404,41710000000
1741051405,42890000000
1741051406,44420000000
1741051407,45560000000
1741051408,46380000000
1741051409,47750000000
1741051410,51770000000
1741051411,53040000000
1741051412,53640000000
1741051413,55140000000
1741051414,57050000000
1741051415,63440000000
1741051416,74080000000
1741051418,83210000000
1741051419,93370000000
1741051420,104610000000
1741051421,118170000000
1741051422,124430000000
1741051423,137570000000
1741051424,149060000000
1741051425,156250000000
1741051425,157800000000
1741051425,157890000000
1741051425,158190000000
