t,count
1741051379,0
1741051380,0
1741051381,0
1741051382,0
1741051383,0
1741051384,0
1741051385,0
1741051386,0
1741051387,0
1741051388,0
1741051389,0
1741051390,0
1741051391,0
1741051392,0
1741051393,0
1741051394,0
1741051395,0
1741051396,0
1741051397,0
1741051398,0
1741051399,0
1741051400,0
1741051401,0
1741051402,0
1741051403,0
1741051404,0
1741051405,0
1741051406,0
1741051407,0
1741051408,0
1741051409,0
1741051410,0
1741051411,0
1741051412,0
1741051413,0
1741051414,0
1741051415,0
1741051416,0
1741051418,0
1741051419,4846332
1741051420,14160895
1741051421,15883321
1741051422,26659519
1741051423,27613139
1741051424,38098388
1741051425,49467054
1741051425,49467054
1741051425,49467054
1741051425,49467054
