t,count
1741053431,0
1741053432,0
1741053433,0
1741053434,0
1741053435,0
1741053436,0
1741053437,0
1741053438,0
1741053439,0
1741053440,0
1741053441,0
1741053442,0
1741053443,0
1741053445,0
1741053446,0
1741053447,0
1741053448,0
1741053449,0
1741053450,0
1741053451,0
1741053452,0
1741053453,0
1741053454,0
1741053455,0
1741053456,0
1741053457,0
1741053458,0
1741053459,0
1741053460,0
1741053461,0
1741053462,0
1741053463,0
1741053464,0
1741053465,0
1741053466,0
1741053467,10411260
1741053468,13014935
1741053469,13014935
1741053470,13015976
1741053471,13015976
1741053472,13016461
1741053472,13016461
1741053472,13016461
1741053472,13016461
