t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741053431,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.919465,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053432,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.772429,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053433,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.667133,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053434,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.587193,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053435,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.524386,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053436,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.473823,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053437,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.432106,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053438,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.397189,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053439,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.366562,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053440,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.341217,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053441,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.319110,0.846482,0.967216,0.988950,calls/second,milliseconds
1741053442,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.299696,0.846482,0.967216,0.988950,calls/second,milliseconds
1741053443,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.282473,0.846482,0.967216,0.988950,calls/second,milliseconds
1741053445,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.267149,0.846482,0.967216,0.988950,calls/second,milliseconds
1741053446,5,110.513071,36.086127,4.534650,38.320410,26.862369,28.095055,110.513071,110.513071,110.513071,110.513071,0.253441,0.846482,0.967216,0.988950,calls/second,milliseconds
1741053447,6,110.513071,31.899831,4.534650,35.209531,15.434544,28.095055,110.513071,110.513071,110.513071,110.513071,0.289296,0.778801,0.951229,0.983471,calls/second,milliseconds
