t,value
1741054592,2004
1741054593,2004
1741054594,2004
1741054595,2004
1741054596,2004
1741054597,2004
1741054598,2004
1741054599,2004
1741054600,2004
1741054601,2004
1741054602,2004
1741054603,2004
1741054604,2004
1741054605,2004
1741054606,2004
1741054607,2004
1741054608,2004
1741054609,2004
1741054610,2004
1741054611,2004
1741054612,2004
1741054613,2004
1741054614,2004
1741054615,2004
1741054616,2004
1741054617,2004
1741054618,2004
1741054619,2004
1741054620,2004
1741054621,2004
1741054622,2004
1741054623,2004
1741054624,2004
1741054625,2004
1741054626,2004
1741054627,2004
1741054628,2004
1741054629,2004
1741054629,2004
1741054629,2004
1741054630,0
