t,value
1741054592,0
1741054593,0
1741054594,0
1741054595,0
1741054596,0
1741054597,0
1741054598,0
1741054599,0
1741054600,0
1741054601,0
1741054602,0
1741054603,0
1741054604,0
1741054605,0
1741054606,0
1741054607,0
1741054608,125
1741054609,125
1741054610,125
1741054611,125
1741054612,125
1741054613,125
1741054614,125
1741054615,125
1741054616,125
1741054617,125
1741054618,179
1741054619,179
1741054620,179
1741054621,179
1741054622,179
1741054623,179
1741054624,179
1741054625,179
1741054626,179
1741054627,179
1741054628,293
1741054629,293
1741054629,293
1741054629,293
1741054630,293
