t,value
1741054592,14130000000
1741054593,15750000000
1741054594,16520000000
1741054595,17320000000
1741054596,18310000000
1741054597,19130000000
1741054598,19740000000
1741054599,20500000000
1741054600,21560000000
1741054601,22530000000
1741054602,23010000000
1741054603,23490000000
1741054604,24350000000
1741054605,26360000000
1741054606,27860000000
1741054607,28660000000
1741054608,30180000000
1741054609,31760000000
1741054610,32860000000
1741054611,33550000000
1741054612,34300000000
1741054613,37960000000
1741054614,39360000000
1741054615,40100000000
1741054616,40670000000
1741054617,42370000000
1741054618,43520000000
1741054619,45290000000
1741054620,48230000000
1741054621,51440000000
1741054622,58270000000
1741054623,60420000000
1741054624,61030000000
1741054625,62460000000
1741054626,64470000000
1741054627,69950000000
1741054628,79800000000
1741054629,84370000000
1741054629,84780000000
1741054629,84820000000
1741054630,85140000000
