t,value
1741051766,13440000000
1741051767,15080000000
1741051768,15890000000
1741051769,16670000000
1741051770,17750000000
1741051771,18450000000
1741051772,19070000000
1741051773,19860000000
1741051774,20840000000
1741051775,21790000000
1741051776,22300000000
1741051777,22830000000
1741051778,23810000000
1741051779,25640000000
1741051780,27100000000
1741051781,27880000000
1741051782,29340000000
1741051783,30990000000
1741051784,32200000000
1741051785,32820000000
1741051786,33750000000
1741051787,37610000000
1741051789,38990000000
1741051790,39870000000
1741051791,40440000000
1741051792,42680000000
1741051793,44860000000
1741051794,46430000000
1741051795,48550000000
1741051796,50250000000
1741051797,54300000000
1741051798,59310000000
1741051799,60820000000
1741051800,61780000000
1741051801,62960000000
1741051802,65870000000
1741051803,72820000000
1741051804,82440000000
1741051805,87170000000
1741051806,92300000000
1741051807,98310000000
1741051807,101230000000
1741051807,101250000000
1741051807,101360000000
