t,value
1741051766,2004
1741051767,2004
1741051768,2004
1741051769,2004
1741051770,2004
1741051771,2004
1741051772,2004
1741051773,2004
1741051774,2004
1741051775,2004
1741051776,2004
1741051777,2004
1741051778,2004
1741051779,2004
1741051780,2004
1741051781,2004
1741051782,2004
1741051783,2004
1741051784,2004
1741051785,2004
1741051786,2004
1741051787,2004
1741051789,2004
1741051790,2004
1741051791,2004
1741051792,2004
1741051793,2004
1741051794,2004
1741051795,2004
1741051796,2004
1741051797,2004
1741051798,2004
1741051799,2004
1741051800,2004
1741051801,2004
1741051802,2004
1741051803,2003
1741051804,2003
1741051805,2003
1741051806,2003
1741051807,2001
1741051807,2001
1741051807,2001
1741051807,0
