t,value
1741051766,0
1741051767,0
1741051768,0
1741051769,0
1741051770,0
1741051771,0
1741051772,0
1741051773,0
1741051774,0
1741051775,0
1741051776,0
1741051777,0
1741051778,0
1741051779,0
1741051780,0
1741051781,0
1741051782,0
1741051783,0
1741051784,0
1741051785,0
1741051786,0
1741051787,0
1741051789,0
1741051790,0
1741051791,0
1741051792,0
1741051793,0
1741051794,0
1741051795,0
1741051796,0
1741051797,3
1741051798,3
1741051799,3
1741051800,3
1741051801,3
1741051802,3
1741051803,4
1741051804,4
1741051805,6
1741051806,8
1741051807,9
1741051807,9
1741051807,9
1741051807,9
