t,count
1741051961,0
1741051962,0
1741051963,0
1741051964,0
1741051965,0
1741051966,0
1741051967,0
1741051968,0
1741051969,0
1741051970,0
1741051971,0
1741051972,0
1741051973,0
1741051974,0
1741051976,0
1741051977,0
1741051978,0
1741051979,0
1741051980,0
1741051981,0
1741051982,0
1741051983,0
1741051984,0
1741051985,0
1741051986,20
1741051987,27
1741051988,59
1741051989,59
1741051990,59
1741051991,59
1741051992,59
1741051993,59
1741051994,59
1741051995,59
1741051996,59
1741051997,59
1741051998,59
1741051999,59
1741052000,59
1741052001,59
1741052002,59
1741052003,59
1741052004,59
1741052005,59
1741052006,59
1741052006,59
1741052006,59
1741052007,59
