t,value
1741051961,13370000000
1741051962,15000000000
1741051963,15810000000
1741051964,16550000000
1741051965,17480000000
1741051966,18220000000
1741051967,18870000000
1741051968,19500000000
1741051969,20540000000
1741051970,21680000000
1741051971,22160000000
1741051972,22650000000
1741051973,23180000000
1741051974,24880000000
1741051976,27140000000
1741051977,28000000000
1741051978,29120000000
1741051979,31500000000
1741051980,33300000000
1741051981,34060000000
1741051982,34750000000
1741051983,38290000000
1741051984,39650000000
1741051985,41170000000
1741051986,41580000000
1741051987,42030000000
1741051988,42340000000
1741051989,44600000000
1741051990,46380000000
1741051991,47970000000
1741051992,49380000000
1741051993,51900000000
1741051994,56180000000
1741051995,61550000000
1741051996,62380000000
1741051997,63800000000
1741051998,64810000000
1741051999,69000000000
1741052000,74590000000
1741052001,84030000000
1741052002,94040000000
1741052003,105010000000
1741052004,113870000000
1741052005,118820000000
1741052006,121630000000
1741052006,122060000000
1741052006,122160000000
1741052007,122340000000
