t,value
1741050985,0
1741050986,0
1741050987,0
1741050988,0
1741050989,0
1741050990,0
1741050991,0
1741050992,0
1741050993,0
1741050994,284
1741050996,284
1741050997,284
1741050998,284
1741050999,284
1741051000,284
1741051001,284
1741051002,284
1741051003,284
1741051004,284
1741051005,439
1741051006,439
1741051007,439
1741051008,439
1741051009,439
1741051010,439
1741051011,439
1741051012,439
1741051013,439
1741051014,439
1741051015,439
1741051016,439
1741051017,439
1741051018,439
1741051019,439
1741051020,439
1741051021,439
1741051022,439
1741051023,439
1741051024,439
1741051025,743
1741051025,743
1741051025,743
1741051025,743
