t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741050985,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050986,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050987,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050988,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050989,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050990,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050991,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050992,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050993,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050994,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050996,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050997,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050998,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050999,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051000,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051001,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051002,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051003,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051004,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051005,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051006,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051007,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051008,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051009,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051010,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051011,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051012,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051013,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051014,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051015,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051016,30,457,100.733333,5,125.977758,50.000000,114.000000,390.000000,457.000000,457.000000,457.000000
1741051017,30,457,100.733333,5,125.977758,50.000000,114.000000,390.000000,457.000000,457.000000,457.000000
1741051018,30,457,100.733333,5,125.977758,50.000000,114.000000,390.000000,457.000000,457.000000,457.000000
1741051019,60,457,100.733333,5,125.977758,50.000000,114.000000,390.000000,457.000000,457.000000,457.000000
1741051020,60,457,100.733333,5,125.977758,50.000000,114.000000,390.000000,457.000000,457.000000,457.000000
1741051021,60,457,100.733333,5,125.977758,50.000000,114.000000,390.000000,457.000000,457.000000,457.000000
1741051022,78,457,81.812374,1,115.180969,47.000000,114.000000,390.000000,457.000000,457.000000,457.000000
1741051023,99,1221,100.562014,1,160.563756,47.000000,133.000000,369.000000,457.000000,1221.000000,1221.000000
1741051024,144,1221,97.957818,1,169.941060,47.000000,137.000000,369.000000,457.000000,1221.000000,1221.000000
1741051025,176,1221,94.032158,1,157.438066,39.000000,151.000000,304.000000,457.000000,1221.000000,1221.000000
1741051025,176,1221,94.032158,1,157.438066,39.000000,151.000000,304.000000,457.000000,1221.000000,1221.000000
1741051025,176,1221,94.032158,1,157.438066,39.000000,151.000000,304.000000,457.000000,1221.000000,1221.000000
1741051025,176,1221,94.032158,1,157.438066,39.000000,151.000000,304.000000,457.000000,1221.000000,1221.000000
