t,value
1741050985,0
1741050986,0
1741050987,0
1741050988,0
1741050989,0
1741050990,0
1741050991,0
1741050992,0
1741050993,0
1741050994,8
1741050996,8
1741050997,8
1741050998,8
1741050999,8
1741051000,8
1741051001,8
1741051002,8
1741051003,8
1741051004,8
1741051005,10
1741051006,10
1741051007,10
1741051008,10
1741051009,10
1741051010,10
1741051011,10
1741051012,10
1741051013,10
1741051014,10
1741051015,10
1741051016,10
1741051017,10
1741051018,10
1741051019,10
1741051020,10
1741051021,10
1741051022,10
1741051023,10
1741051024,10
1741051025,14
1741051025,14
1741051025,14
1741051025,14
