t,value
1741050985,2004
1741050986,2004
1741050987,2004
1741050988,2004
1741050989,2004
1741050990,2004
1741050991,2004
1741050992,2004
1741050993,2004
1741050994,2004
1741050996,2004
1741050997,2004
1741050998,2004
1741050999,2004
1741051000,2004
1741051001,2004
1741051002,2004
1741051003,2004
1741051004,2004
1741051005,2004
1741051006,2004
1741051007,2004
1741051008,2004
1741051009,2004
1741051010,2004
1741051011,2004
1741051012,2004
1741051013,2004
1741051014,2004
1741051015,2004
1741051016,2004
1741051017,2004
1741051018,2004
1741051019,2004
1741051020,2004
1741051021,2004
1741051022,2004
1741051023,2001
1741051024,2001
1741051025,2001
1741051025,2001
1741051025,2001
1741051025,0
