t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741051639,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051640,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051641,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051642,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051643,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051644,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051646,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051647,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051648,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051649,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051650,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051651,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051652,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051653,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051654,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051655,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051656,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051657,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051658,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051659,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051660,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051661,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051662,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051663,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051664,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051665,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051666,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741051667,12,449,115.166667,5,144.231199,65.000000,152.000000,449.000000,449.000000,449.000000,449.000000
1741051668,12,449,115.166667,5,144.231199,65.000000,152.000000,449.000000,449.000000,449.000000,449.000000
1741051669,24,449,115.166667,5,144.231199,65.000000,152.000000,449.000000,449.000000,449.000000,449.000000
1741051670,24,449,115.166667,5,144.231199,65.000000,152.000000,449.000000,449.000000,449.000000,449.000000
1741051671,24,449,115.166667,5,144.231199,65.000000,152.000000,449.000000,449.000000,449.000000,449.000000
1741051672,24,449,115.166667,5,144.231199,65.000000,152.000000,449.000000,449.000000,449.000000,449.000000
1741051673,50,523,107.264203,1,131.878938,48.000000,152.000000,449.000000,523.000000,523.000000,523.000000
1741051674,94,523,89.923017,1,120.202919,38.000000,137.000000,391.000000,523.000000,523.000000,523.000000
1741051675,94,523,89.923017,1,120.202919,38.000000,137.000000,391.000000,523.000000,523.000000,523.000000
1741051676,126,523,86.983916,1,112.408760,38.000000,152.000000,249.000000,449.000000,523.000000,523.000000
1741051676,126,523,86.983916,1,112.408760,38.000000,152.000000,249.000000,449.000000,523.000000,523.000000
1741051676,126,523,86.983916,1,112.408760,38.000000,152.000000,249.000000,449.000000,523.000000,523.000000
1741051676,126,523,86.983916,1,112.408760,38.000000,152.000000,249.000000,449.000000,523.000000,523.000000
