t,value
1741051639,2004
1741051640,2004
1741051641,2004
1741051642,2004
1741051643,2004
1741051644,2004
1741051646,2004
1741051647,2004
1741051648,2004
1741051649,2004
1741051650,2004
1741051651,2004
1741051652,2004
1741051653,2004
1741051654,2004
1741051655,2004
1741051656,2004
1741051657,2004
1741051658,2004
1741051659,2004
1741051660,2004
1741051661,2004
1741051662,2004
1741051663,2004
1741051664,2004
1741051665,2004
1741051666,2004
1741051667,2004
1741051668,2004
1741051669,2004
1741051670,2004
1741051671,2004
1741051672,2004
1741051673,2004
1741051674,2004
1741051675,2004
1741051676,2004
1741051676,2004
1741051676,2004
1741051676,0
