t,count
1741049389,0
1741049390,0
1741049391,0
1741049392,0
1741049393,0
1741049394,0
1741049395,0
1741049396,0
1741049397,0
1741049398,0
1741049399,0
1741049400,0
1741049401,0
1741049402,0
1741049403,0
1741049404,0
1741049405,0
1741049406,0
1741049407,0
1741049408,0
1741049409,0
1741049410,0
1741049411,0
1741049412,0
1741049413,0
1741049414,0
1741049415,0
1741049416,0
1741049417,0
1741049418,0
1741049419,0
1741049420,0
1741049421,0
1741049422,1214
1741049423,3035
1741049425,3035
1741049426,3035
1741049427,3901
1741049428,4145
1741049429,4332
1741049430,4332
1741049430,5124
1741049430,5124
1741049430,5124
