t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741050169,5,145.926705,42.398642,4.043258,52.304602,25.902403,26.521690,145.926705,145.926705,145.926705,145.926705,0.740392,0.000000,0.000000,0.000000,calls/second,milliseconds
1741050170,5,145.926705,42.398642,4.043258,52.304602,25.902403,26.521690,145.926705,145.926705,145.926705,145.926705,0.642991,0.000000,0.000000,0.000000,calls/second,milliseconds
1741050171,5,145.926705,42.398642,4.043258,52.304602,25.902403,26.521690,145.926705,145.926705,145.926705,145.926705,0.568463,0.000000,0.000000,0.000000,calls/second,milliseconds
1741050172,5,145.926705,42.398642,4.043258,52.304602,25.902403,26.521690,145.926705,145.926705,145.926705,145.926705,0.508940,0.000000,0.000000,0.000000,calls/second,milliseconds
1741050174,5,145.926705,42.398642,4.043258,52.304602,25.902403,26.521690,145.926705,145.926705,145.926705,145.926705,0.461144,0.079956,0.016529,0.005540,calls/second,milliseconds
1741050175,5,145.926705,42.398642,4.043258,52.304602,25.902403,26.521690,145.926705,145.926705,145.926705,145.926705,0.421598,0.079956,0.016529,0.005540,calls/second,milliseconds
1741050176,5,145.926705,42.398642,4.043258,52.304602,25.902403,26.521690,145.926705,145.926705,145.926705,145.926705,0.388137,0.079956,0.016529,0.005540,calls/second,milliseconds
1741050177,5,145.926705,42.398642,4.043258,52.304602,25.902403,26.521690,145.926705,145.926705,145.926705,145.926705,0.359784,0.079956,0.016529,0.005540,calls/second,milliseconds
1741050178,5,145.926705,42.398642,4.043258,52.304602,25.902403,26.521690,145.926705,145.926705,145.926705,145.926705,0.335266,0.079956,0.016529,0.005540,calls/second,milliseconds
1741050179,6,145.926705,37.729571,4.043258,48.133522,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.375875,0.073563,0.016255,0.005509,calls/second,milliseconds
1741050180,6,145.926705,37.729571,4.043258,48.133522,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.353318,0.073563,0.016255,0.005509,calls/second,milliseconds
1741050181,6,145.926705,37.729571,4.043258,48.133522,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.333313,0.073563,0.016255,0.005509,calls/second,milliseconds
1741050182,6,145.926705,37.729571,4.043258,48.133522,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.315306,0.073563,0.016255,0.005509,calls/second,milliseconds
1741050183,6,145.926705,37.729571,4.043258,48.133522,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.299343,0.083672,0.019292,0.006587,calls/second,milliseconds
1741050184,6,145.926705,37.729571,4.043258,48.133522,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.284915,0.083672,0.019292,0.006587,calls/second,milliseconds
1741050185,6,145.926705,37.729571,4.043258,48.133522,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.271832,0.083672,0.019292,0.006587,calls/second,milliseconds
1741050186,6,145.926705,37.729571,4.043258,48.133522,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.259909,0.083672,0.019292,0.006587,calls/second,milliseconds
1741050187,7,145.926705,31.187372,0.263105,45.984724,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.290437,0.083672,0.019292,0.006587,calls/second,milliseconds
1741050188,7,145.926705,31.187372,0.263105,45.984724,17.514565,26.521690,145.926705,145.926705,145.926705,145.926705,0.278710,0.092973,0.022279,0.007659,calls/second,milliseconds
1741050189,8,145.926705,26.497872,0.263105,43.753310,10.323853,25.902403,145.926705,145.926705,145.926705,145.926705,0.306197,0.092973,0.022279,0.007659,calls/second,milliseconds
