t,value
1741051570,0
1741051571,0
1741051572,0
1741051573,0
1741051574,0
1741051575,0
1741051576,0
1741051577,0
1741051578,0
1741051579,0
1741051580,0
1741051582,0
1741051583,0
1741051584,0
1741051585,0
1741051586,0
1741051587,0
1741051588,0
1741051589,0
1741051590,0
1741051591,0
1741051592,0
1741051593,0
1741051594,0
1741051595,0
1741051596,0
1741051597,0
1741051598,0
1741051599,0
1741051600,0
1741051601,0
1741051602,0
1741051603,1
1741051604,8
1741051605,8
1741051606,8
1741051607,8
1741051608,8
1741051609,8
1741051610,8
1741051611,8
1741051612,10
1741051613,12
1741051614,12
1741051615,14
1741051616,15
1741051616,15
1741051616,15
1741051616,15
