t,value
1741051570,0
1741051571,0
1741051572,0
1741051573,0
1741051574,0
1741051575,0
1741051576,0
1741051577,0
1741051578,0
1741051579,0
1741051580,0
1741051582,0
1741051583,0
1741051584,0
1741051585,0
1741051586,0
1741051587,124425256
1741051588,124425256
1741051589,124425256
1741051590,124425256
1741051591,124425256
1741051592,124425256
1741051593,124425256
1741051594,124425256
1741051595,124425256
1741051596,124425256
1741051597,157837424
1741051598,157837424
1741051599,157837424
1741051600,157837424
1741051601,157837424
1741051602,157837424
1741051603,157837424
1741051604,157837424
1741051605,157837424
1741051606,157837424
1741051607,203373720
1741051608,203373720
1741051609,203373720
1741051610,203373720
1741051611,203373720
1741051612,203373720
1741051613,203373720
1741051614,203373720
1741051615,203373720
1741051616,203373720
1741051616,233302288
1741051616,233302288
1741051616,233302288
