t,value
1741053238,0
1741053240,0
1741053241,0
1741053242,0
1741053243,0
1741053244,0
1741053245,0
1741053246,0
1741053247,0
1741053248,0
1741053249,0
1741053250,0
1741053251,0
1741053252,0
1741053253,32769
1741053254,32769
1741053255,32769
1741053256,32769
1741053257,32769
1741053258,32769
1741053259,32769
1741053260,32769
1741053261,32769
1741053262,32769
1741053263,32769
1741053264,32769
1741053265,32769
1741053266,32769
1741053267,32769
1741053268,32769
1741053269,32769
1741053270,32769
1741053271,32769
1741053272,297707
1741053273,297707
1741053274,297707
1741053275,297707
1741053276,297707
1741053277,297707
1741053278,297707
1741053278,297707
1741053278,297707
